100 1.784073e-01
1000 1.184073e-01
10000 1.720735e-02
100000 1.087346e-03
1000000 1.113464e-04
10000000 9.625359e-05
100000000 1.194136e-04
1000000000 2.769590e-06
10000000000 7.491898e-07
