2 0.080526
4 0.217968
8 0.142041
16 0.124377
32 0.038695
64 0.036631
128 0.028675
256 0.015634
512 0.014747
1024 0.004741
2048 0.006260
4096 0.004202
8192 0.000421
16384 0.001130
32768 0.000617
65536 0.000861
131072 0.000878
262144 0.000143
524288 0.000447
1048576 0.000406
2097152 0.000453
4194304 0.000202
8388608 0.000191
16777216 0.000135
33554432 0.000086
67108864 0.000038
134217728 0.000007
268435456 0.000004
536870912 0.000015
