100 1.015927e-01
1000 2.959265e-02
10000 6.392654e-03
100000 3.712654e-03
1000000 1.744654e-03
10000000 1.592254e-03
100000000 2.941336e-04
1000000000 6.870241e-05
10000000000 1.128159e-05
